actor,region,dmu,source_sheet,source_row,land_area_m2,land_lease_value_idr,labor_cost_idr,seed_purchase_value_idr,fertilizer_purchase_value_idr,pesticide_purchase_value_idr,equipment_rent_value_idr,production_value_idr,number_of_machines,value_of_milled_grains_idr,amount_of_milled_rice_kg,supporting_equipment_cost_idr,nilaiberashasilgiling,total_revenue_of_milling_machine_idr,total_rice_purchase_kg,total_rice_purchase_idr,building_rent_cost_idr,value_of_rice_sold_idr,total_precipitation_pct,precipitation_quality_pct,value_of_rice_purchase_idr,total_cost,output_value,operational_cost,quantity_proxy,precipitation_stress_raw,actor_role,margin,rc_ratio,cost_revenue_ratio,margin_ratio,operational_burden_ratio,cost_per_quantity_proxy,output_per_quantity_proxy,negative_margin_flag,below_break_even_flag
Farmer,Subang,62,Farmer Data,285,10000.0,17500000.0,9250000.0,2300000.0,13000000.0,1300000.0,990000.0,83200000.0,,,,,,,,,,,,,,44340000.0,83200000.0,27740000.0,10000.0,,upstream production,38860000.0,1.8764095624718087,0.5329326923076924,0.4670673076923077,0.3334134615384615,4434.0,8320.0,0,0
Farmer,Subang,63,Farmer Data,286,1100.0,1925000.0,500000.0,330000.0,1430000.0,330000.0,520000.0,9900000.0,,,,,,,,,,,,,,5035000.0,9900000.0,2945000.0,1100.0,,upstream production,4865000.0,1.9662363455809335,0.5085858585858586,0.4914141414141414,0.29747474747474745,4577.272727272727,9000.0,0,0
Farmer,Subang,64,Farmer Data,287,3000.0,5400000.0,700000.0,690000.0,3900000.0,480000.0,790000.0,24150000.0,,,,,,,,,,,,,,11960000.0,24150000.0,6890000.0,3000.0,,upstream production,12190000.0,2.019230769230769,0.49523809523809526,0.5047619047619047,0.28530020703933745,3986.6666666666665,8050.0,0,0
Farmer,Subang,65,Farmer Data,288,5000.0,9500000.0,1000000.0,1150000.0,6500000.0,650000.0,690000.0,31200000.0,,,,,,,,,,,,,,19490000.0,31200000.0,11190000.0,5000.0,,upstream production,11710000.0,1.6008209338122115,0.6246794871794872,0.3753205128205128,0.35865384615384616,3898.0,6240.0,0,0
Farmer,Subang,66,Farmer Data,289,5000.0,8750000.0,5500000.0,1150000.0,6500000.0,650000.0,690000.0,44550000.0,,,,,,,,,,,,,,23240000.0,44550000.0,14940000.0,5000.0,,upstream production,21310000.0,1.9169535283993115,0.5216610549943883,0.4783389450056117,0.33535353535353535,4648.0,8910.0,0,0
Farmer,Subang,67,Farmer Data,290,3000.0,5250000.0,600000.0,690000.0,3900000.0,390000.0,350000.0,24300000.0,,,,,,,,,,,,,,11180000.0,24300000.0,6200000.0,3000.0,,upstream production,13120000.0,2.1735241502683365,0.460082304526749,0.5399176954732511,0.2551440329218107,3726.6666666666665,8100.0,0,0
Farmer,Subang,68,Farmer Data,291,2800.0,5040000.0,500000.0,644000.0,3640000.0,364000.0,330000.0,24150000.0,,,,,,,,,,,,,,10518000.0,24150000.0,5870000.0,2800.0,,upstream production,13632000.0,2.2960638904734743,0.435527950310559,0.564472049689441,0.24306418219461698,3756.4285714285716,8625.0,0,0
Farmer,Subang,69,Farmer Data,292,1200.0,2280000.0,500000.0,120000.0,1560000.0,168000.0,350000.0,9700000.0,,,,,,,,,,,,,,4978000.0,9700000.0,3130000.0,1200.0,,upstream production,4722000.0,1.948573724387304,0.5131958762886598,0.4868041237113402,0.32268041237113404,4148.333333333333,8083.333333333333,0,0
Farmer,Subang,70,Farmer Data,293,2300.0,4025000.0,500000.0,529000.0,2990000.0,299000.0,395000.0,16524492.753623188,,,,,,,,,,,,,,8738000.0,16524492.753623188,4920000.0,2300.0,,upstream production,7786492.753623188,1.8911069756950318,0.5287908155658267,0.4712091844341732,0.2977398503758146,3799.1304347826085,7184.5620667926905,0,0
Farmer,Subang,71,Farmer Data,294,1700.0,2975000.0,500000.0,170000.0,2210000.0,221000.0,390000.0,13050000.0,,,,,,,,,,,,,,6466000.0,13050000.0,3865000.0,1700.0,,upstream production,6584000.0,2.018249304051964,0.49547892720306513,0.5045210727969348,0.29616858237547894,3803.529411764706,7676.470588235294,0,0
Farmer,Subang,72,Farmer Data,295,1650.0,2970000.0,500000.0,379500.0,2145000.0,214500.0,380000.0,13050000.0,,,,,,,,,,,,,,6589000.0,13050000.0,3850000.0,1650.0,,upstream production,6461000.0,1.9805736834117469,0.5049042145593869,0.495095785440613,0.2950191570881226,3993.3333333333335,7909.090909090909,0,0
Farmer,Subang,73,Farmer Data,296,1800.0,3420000.0,500000.0,414000.0,2340000.0,234000.0,320000.0,15150000.0,,,,,,,,,,,,,,7228000.0,15150000.0,4240000.0,1800.0,,upstream production,7922000.0,2.096015495296071,0.4770957095709571,0.5229042904290429,0.27986798679867986,4015.5555555555557,8416.666666666666,0,0
Farmer,Subang,74,Farmer Data,297,4200.0,7350000.0,650000.0,966000.0,5460000.0,546000.0,470000.0,32620000.0,,,,,,,,,,,,,,15442000.0,32620000.0,8470000.0,4200.0,,upstream production,17178000.0,2.112420670897552,0.47339055793991414,0.5266094420600859,0.259656652360515,3676.6666666666665,7766.666666666667,0,0
Farmer,Subang,75,Farmer Data,298,3500.0,6125000.0,700000.0,805000.0,4550000.0,455000.0,400000.0,25250000.0,,,,,,,,,,,,,,13035000.0,25250000.0,7225000.0,3500.0,,upstream production,12215000.0,1.9370924434215573,0.5162376237623763,0.48376237623762375,0.2861386138613861,3724.285714285714,7214.285714285715,0,0
Farmer,Subang,76,Farmer Data,299,2600.0,4680000.0,600000.0,598000.0,3380000.0,338000.0,310000.0,20400000.0,,,,,,,,,,,,,,9906000.0,20400000.0,5590000.0,2600.0,,upstream production,10494000.0,2.059357964869776,0.48558823529411765,0.5144117647058823,0.2740196078431373,3810.0,7846.153846153846,0,0
Farmer,Subang,77,Farmer Data,300,5000.0,9500000.0,6000000.0,1150000.0,6500000.0,650000.0,550000.0,38800000.0,,,,,,,,,,,,,,24350000.0,38800000.0,16050000.0,5000.0,,upstream production,14450000.0,1.593429158110883,0.6275773195876289,0.37242268041237114,0.41365979381443296,4870.0,7760.0,0,0
Farmer,Tasikmalaya,1,Farmer Data,304,4200.0,7350000.0,2295000.0,966000.0,5460000.0,546000.0,610000.0,54450000.0,,,,,,,,,,,,,,17227000.0,54450000.0,10255000.0,4200.0,,upstream production,37223000.0,3.1607360538689266,0.3163820018365473,0.6836179981634527,0.18833792470156108,4101.666666666667,12964.285714285714,0,0
Farmer,Tasikmalaya,2,Farmer Data,305,3900.0,7020000.0,875000.0,897000.0,5070000.0,507000.0,970000.0,50400000.0,,,,,,,,,,,,,,15339000.0,50400000.0,8865000.0,3900.0,,upstream production,35061000.0,3.285742225699198,0.3043452380952381,0.6956547619047619,0.17589285714285716,3933.076923076923,12923.076923076924,0,0
Farmer,Tasikmalaya,3,Farmer Data,306,3920.0,7448000.0,600000.0,901600.0,5096000.0,509600.0,778000.0,50400000.0,,,,,,,,,,,,,,15333200.0,50400000.0,8826000.0,3920.0,,upstream production,35066800.0,3.2869851042182976,0.30423015873015874,0.6957698412698413,0.17511904761904762,3911.530612244898,12857.142857142857,0,0
Farmer,Tasikmalaya,4,Farmer Data,307,2272.0,3976000.0,1200000.0,522560.0,2953600.0,295360.0,417200.0,29700000.0,,,,,,,,,,,,,,9364720.0,29700000.0,5593200.0,2272.0,,upstream production,20335280.0,3.1714776309382446,0.3153104377104377,0.6846895622895622,0.18832323232323234,4121.795774647887,13072.18309859155,0,0
Farmer,Tasikmalaya,5,Farmer Data,308,10000.0,18000000.0,4000000.0,1500000.0,13000000.0,1300000.0,1700000.0,59400000.0,,,,,,,,,,,,,,39500000.0,59400000.0,23700000.0,10000.0,,upstream production,19900000.0,1.5037974683544304,0.664983164983165,0.335016835016835,0.398989898989899,3950.0,5940.0,0,0
Farmer,Tasikmalaya,6,Farmer Data,309,1680.0,1344000.0,500000.0,386400.0,2184000.0,218400.0,526000.0,23400000.0,,,,,,,,,,,,,,5158800.0,23400000.0,2370000.0,1680.0,,upstream production,18241200.0,4.535938590369853,0.22046153846153846,0.7795384615384615,0.10128205128205128,3070.714285714286,13928.57142857143,0,0
Farmer,Tasikmalaya,7,Farmer Data,310,2100.0,1470000.0,790000.0,483000.0,2730000.0,273000.0,610000.0,27900000.0,,,,,,,,,,,,,,6356000.0,27900000.0,2870000.0,2100.0,,upstream production,21544000.0,4.389553178099433,0.2278136200716846,0.7721863799283154,0.1028673835125448,3026.6666666666665,13285.714285714286,0,0
Farmer,Tasikmalaya,8,Farmer Data,311,7000.0,7700000.0,5000000.0,1610000.0,9100000.0,910000.0,1450000.0,94050000.0,,,,,,,,,,,,,,25770000.0,94050000.0,14150000.0,7000.0,,upstream production,68280000.0,3.649592549476135,0.27400318979266347,0.7259968102073365,0.15045188729399256,3681.4285714285716,13435.714285714286,0,0
Farmer,Tasikmalaya,9,Farmer Data,312,700.0,770000.0,500000.0,161000.0,910000.0,91000.0,190000.0,3410000.0,,,,,,,,,,,,,,2622000.0,3410000.0,1460000.0,700.0,,upstream production,788000.0,1.3005339435545384,0.7689149560117302,0.2310850439882698,0.4281524926686217,3745.714285714286,4871.428571428572,0,0
Farmer,Tasikmalaya,10,Farmer Data,313,3850.0,4620000.0,5000000.0,885500.0,5005000.0,500500.0,820000.0,49500000.0,,,,,,,,,,,,,,16831000.0,49500000.0,10440000.0,3850.0,,upstream production,32669000.0,2.9410017230111105,0.340020202020202,0.659979797979798,0.2109090909090909,4371.688311688312,12857.142857142857,0,0
Farmer,Tasikmalaya,11,Farmer Data,314,1680.0,1680000.0,500000.0,386400.0,2184000.0,218400.0,386000.0,23400000.0,,,,,,,,,,,,,,5354800.0,23400000.0,2566000.0,1680.0,,upstream production,18045200.0,4.369911107791141,0.22883760683760684,0.7711623931623932,0.10965811965811965,3187.3809523809523,13928.57142857143,0,0
Farmer,Tasikmalaya,12,Farmer Data,315,4200.0,4620000.0,5000000.0,966000.0,5460000.0,546000.0,890000.0,54450000.0,,,,,,,,,,,,,,17482000.0,54450000.0,10510000.0,4200.0,,upstream production,36968000.0,3.114632193112916,0.32106519742883377,0.6789348025711662,0.19302112029384758,4162.380952380952,12964.285714285714,0,0
Farmer,Tasikmalaya,13,Farmer Data,316,2520.0,2520000.0,500000.0,579600.0,3276000.0,327600.0,292000.0,33300000.0,,,,,,,,,,,,,,7495200.0,33300000.0,3312000.0,2520.0,,upstream production,25804800.0,4.442843419788665,0.22508108108108107,0.774918918918919,0.09945945945945946,2974.285714285714,13214.285714285714,0,0
Farmer,Tasikmalaya,14,Farmer Data,317,6020.0,6020000.0,5000000.0,1384600.0,7826000.0,782600.0,1254000.0,79200000.0,,,,,,,,,,,,,,22267200.0,79200000.0,12274000.0,6020.0,,upstream production,56932800.0,3.5568010347057557,0.28115151515151515,0.7188484848484848,0.1549747474747475,3698.8704318936875,13156.146179401994,0,0
Farmer,Tasikmalaya,15,Farmer Data,318,700.0,700000.0,500000.0,161000.0,910000.0,91000.0,190000.0,3305000.0,,,,,,,,,,,,,,2552000.0,3305000.0,1390000.0,700.0,,upstream production,753000.0,1.2950626959247649,0.7721633888048411,0.22783661119515886,0.4205748865355522,3645.714285714286,4721.428571428572,0,0
Farmer,Tasikmalaya,16,Farmer Data,319,1960.0,1960000.0,500000.0,450800.0,2548000.0,254800.0,442000.0,10100000.0,,,,,,,,,,,,,,6155600.0,10100000.0,2902000.0,1960.0,,upstream production,3944400.0,1.6407823770225485,0.6094653465346535,0.39053465346534655,0.2873267326732673,3140.612244897959,5153.061224489796,0,0
Farmer,Tasikmalaya,17,Farmer Data,320,3290.0,2961000.0,560000.0,756700.0,4277000.0,427700.0,1037000.0,42300000.0,,,,,,,,,,,,,,10019400.0,42300000.0,4558000.0,3290.0,,upstream production,32280600.0,4.221809689202947,0.23686524822695035,0.7631347517730497,0.10775413711583924,3045.4103343465044,12857.142857142857,0,0
Farmer,Tasikmalaya,18,Farmer Data,321,840.0,1764000.0,500000.0,193200.0,1092000.0,109200.0,213000.0,3690000.0,,,,,,,,,,,,,,3871400.0,3690000.0,2477000.0,840.0,,upstream production,-181400.0,0.9531435656351708,1.049159891598916,-0.04915989159891599,0.6712737127371273,4608.809523809524,4392.857142857143,1,1
Farmer,Tasikmalaya,19,Farmer Data,322,910.0,910000.0,500000.0,209300.0,1183000.0,118300.0,232000.0,12250000.0,,,,,,,,,,,,,,3152600.0,12250000.0,1642000.0,910.0,,upstream production,9097400.0,3.8856816595825667,0.25735510204081635,0.7426448979591836,0.13404081632653062,3464.3956043956046,13461.538461538461,0,0
Farmer,Tasikmalaya,20,Farmer Data,323,3500.0,3500000.0,500000.0,805000.0,4550000.0,455000.0,750000.0,16875000.0,,,,,,,,,,,,,,10560000.0,16875000.0,4750000.0,3500.0,,upstream production,6315000.0,1.5980113636363635,0.6257777777777778,0.37422222222222223,0.2814814814814815,3017.1428571428573,4821.428571428572,0,0
Farmer,Tasikmalaya,21,Farmer Data,324,980.0,980000.0,500000.0,225400.0,1274000.0,127400.0,246000.0,4709000.0,,,,,,,,,,,,,,3352800.0,4709000.0,1726000.0,980.0,,upstream production,1356200.0,1.4044977332378907,0.7119983011255043,0.28800169887449567,0.3665321724357613,3421.2244897959185,4805.102040816327,0,0
Farmer,Tasikmalaya,22,Farmer Data,325,1400.0,1400000.0,500000.0,322000.0,1820000.0,182000.0,400000.0,6540000.0,,,,,,,,,,,,,,4624000.0,6540000.0,2300000.0,1400.0,,upstream production,1916000.0,1.4143598615916955,0.7070336391437309,0.2929663608562691,0.3516819571865443,3302.8571428571427,4671.428571428572,0,0
Farmer,Tasikmalaya,23,Farmer Data,326,2240.0,2240000.0,500000.0,515200.0,2912000.0,291200.0,498000.0,10200000.0,,,,,,,,,,,,,,6956400.0,10200000.0,3238000.0,2240.0,,upstream production,3243600.0,1.466275659824047,0.682,0.318,0.31745098039215686,3105.535714285714,4553.571428571428,0,0
Farmer,Tasikmalaya,24,Farmer Data,327,1120.0,1120000.0,500000.0,257600.0,1456000.0,145600.0,274000.0,5220000.0,,,,,,,,,,,,,,3753200.0,5220000.0,1894000.0,1120.0,,upstream production,1466800.0,1.3908131727592454,0.7190038314176245,0.28099616858237547,0.3628352490421456,3351.0714285714284,4660.714285714285,0,0
Farmer,Tasikmalaya,25,Farmer Data,328,880.0,1584000.0,1350000.0,308000.0,1144000.0,114400.0,894000.0,10500000.0,,,,,,,,,,,,,,5394400.0,10500000.0,3828000.0,880.0,,upstream production,5105600.0,1.9464629986652826,0.513752380952381,0.48624761904761904,0.36457142857142855,6130.0,11931.818181818182,0,0
Farmer,Tasikmalaya,26,Farmer Data,329,3080.0,3080000.0,500000.0,708400.0,4004000.0,400400.0,676000.0,14850000.0,,,,,,,,,,,,,,9368800.0,14850000.0,4256000.0,3080.0,,upstream production,5481200.0,1.5850482452395185,0.6308956228956228,0.3691043771043771,0.2865993265993266,3041.818181818182,4821.428571428572,0,0
Farmer,Tasikmalaya,27,Farmer Data,330,3220.0,3220000.0,500000.0,740600.0,4186000.0,418600.0,694000.0,16200000.0,,,,,,,,,,,,,,9759200.0,16200000.0,4414000.0,3220.0,,upstream production,6440800.0,1.6599721288630216,0.6024197530864197,0.39758024691358024,0.2724691358024691,3030.807453416149,5031.055900621118,0,0
Farmer,Tasikmalaya,28,Farmer Data,331,2660.0,2660000.0,500000.0,611800.0,3458000.0,345800.0,582000.0,13050000.0,,,,,,,,,,,,,,8157600.0,13050000.0,3742000.0,2660.0,,upstream production,4892400.0,1.5997352162400706,0.6251034482758621,0.37489655172413794,0.2867432950191571,3066.7669172932333,4906.015037593985,0,0
Farmer,Tasikmalaya,29,Farmer Data,332,2520.0,2520000.0,500000.0,579600.0,3276000.0,327600.0,302000.0,12650000.0,,,,,,,,,,,,,,7505200.0,12650000.0,3322000.0,2520.0,,upstream production,5144800.0,1.685498054682087,0.5932964426877471,0.40670355731225294,0.26260869565217393,2978.253968253968,5019.841269841269,0,0
Farmer,Tasikmalaya,30,Farmer Data,333,2800.0,2800000.0,500000.0,644000.0,3640000.0,364000.0,610000.0,12800000.0,,,,,,,,,,,,,,8558000.0,12800000.0,3910000.0,2800.0,,upstream production,4242000.0,1.4956765599439121,0.66859375,0.33140625,0.30546875,3056.4285714285716,4571.428571428572,0,0
Farmer,Tasikmalaya,31,Farmer Data,334,1680.0,1680000.0,500000.0,386400.0,2184000.0,218400.0,386000.0,8280000.0,,,,,,,,,,,,,,5354800.0,8280000.0,2566000.0,1680.0,,upstream production,2925200.0,1.5462762381414805,0.6467149758454106,0.35328502415458934,0.3099033816425121,3187.3809523809523,4928.571428571428,0,0
Farmer,Tasikmalaya,32,Farmer Data,335,840.0,840000.0,500000.0,193200.0,1092000.0,109200.0,218000.0,3564000.0,,,,,,,,,,,,,,2952400.0,3564000.0,1558000.0,840.0,,upstream production,611600.0,1.2071535022354694,0.828395061728395,0.17160493827160495,0.4371492704826038,3514.7619047619046,4242.857142857143,0,0
Farmer,Tasikmalaya,33,Farmer Data,336,2800.0,2800000.0,500000.0,644000.0,3640000.0,364000.0,610000.0,13500000.0,,,,,,,,,,,,,,8558000.0,13500000.0,3910000.0,2800.0,,upstream production,4942000.0,1.5774713718158448,0.6339259259259259,0.36607407407407405,0.2896296296296296,3056.4285714285716,4821.428571428572,0,0
Farmer,Tasikmalaya,34,Farmer Data,337,2380.0,2380000.0,500000.0,547400.0,3094000.0,309400.0,526000.0,10800000.0,,,,,,,,,,,,,,7356800.0,10800000.0,3406000.0,2380.0,,upstream production,3443200.0,1.468029578077425,0.6811851851851852,0.31881481481481483,0.31537037037037036,3091.09243697479,4537.81512605042,0,0
Farmer,Tasikmalaya,35,Farmer Data,338,2100.0,2100000.0,500000.0,483000.0,2730000.0,273000.0,470000.0,9900000.0,,,,,,,,,,,,,,6556000.0,9900000.0,3070000.0,2100.0,,upstream production,3344000.0,1.5100671140939597,0.6622222222222223,0.3377777777777778,0.3101010101010101,3121.904761904762,4714.285714285715,0,0
Farmer,Tasikmalaya,36,Farmer Data,339,1820.0,1820000.0,500000.0,418600.0,2366000.0,236600.0,409000.0,9300000.0,,,,,,,,,,,,,,5750200.0,9300000.0,2729000.0,1820.0,,upstream production,3549800.0,1.6173350492156795,0.6183010752688172,0.3816989247311828,0.2934408602150538,3159.4505494505493,5109.89010989011,0,0
Farmer,Tasikmalaya,37,Farmer Data,340,3220.0,3220000.0,500000.0,740600.0,4186000.0,418600.0,694000.0,16200000.0,,,,,,,,,,,,,,9759200.0,16200000.0,4414000.0,3220.0,,upstream production,6440800.0,1.6599721288630216,0.6024197530864197,0.39758024691358024,0.2724691358024691,3030.807453416149,5031.055900621118,0,0
Farmer,Tasikmalaya,38,Farmer Data,341,2800.0,2800000.0,500000.0,644000.0,3640000.0,364000.0,600000.0,13500000.0,,,,,,,,,,,,,,8548000.0,13500000.0,3900000.0,2800.0,,upstream production,4952000.0,1.5793167992512869,0.6331851851851852,0.3668148148148148,0.28888888888888886,3052.8571428571427,4821.428571428572,0,0
Farmer,Tasikmalaya,39,Farmer Data,342,1540.0,2926000.0,442500.0,354200.0,2002000.0,200200.0,421000.0,19800000.0,,,,,,,,,,,,,,6345900.0,19800000.0,3789500.0,1540.0,,upstream production,13454100.0,3.1201248049921997,0.3205,0.6795,0.1913888888888889,4120.714285714285,12857.142857142857,0,0
Farmer,Tasikmalaya,40,Farmer Data,343,1260.0,2205000.0,3375000.0,289800.0,1638000.0,163800.0,316000.0,7660000.0,,,,,,,,,,,,,,7987600.0,7660000.0,5896000.0,1260.0,,upstream production,-327600.0,0.9589864289648956,1.0427676240208876,-0.042767624020887726,0.7697127937336815,6339.3650793650795,6079.3650793650795,1,1
Farmer,Tasikmalaya,41,Farmer Data,344,980.0,1715000.0,337500.0,225400.0,1274000.0,127400.0,386000.0,13050000.0,,,,,,,,,,,,,,4065300.0,13050000.0,2438500.0,980.0,,upstream production,8984700.0,3.2100951959265,0.31151724137931036,0.6884827586206896,0.1868582375478927,4148.265306122449,13316.326530612245,0,0
Farmer,Tasikmalaya,42,Farmer Data,345,1470.0,2793000.0,3375000.0,338100.0,1911000.0,191100.0,337000.0,17550000.0,,,,,,,,,,,,,,8945200.0,17550000.0,6505000.0,1470.0,,upstream production,8604800.0,1.9619460716361847,0.5096980056980057,0.4903019943019943,0.37065527065527065,6085.170068027211,11938.775510204081,0,0
Farmer,Tasikmalaya,43,Farmer Data,346,1680.0,3024000.0,2250000.0,386400.0,2184000.0,218400.0,289999.99999999994,23400000.0,,,,,,,,,,,,,,8352800.0,23400000.0,5564000.0,1680.0,,upstream production,15047200.0,2.801455799252945,0.35695726495726493,0.643042735042735,0.23777777777777778,4971.9047619047615,13928.57142857143,0,0
Farmer,Tasikmalaya,44,Farmer Data,347,1420.0,2698000.0,3375000.0,326600.0,1846000.0,184600.0,332000.0,17550000.0,,,,,,,,,,,,,,8762200.0,17550000.0,6405000.0,1420.0,,upstream production,8787800.0,2.0029216406838466,0.4992706552706553,0.5007293447293447,0.36495726495726494,6170.56338028169,12359.154929577464,0,0
Farmer,Tasikmalaya,45,Farmer Data,348,1200.0,2100000.0,2300000.0,276000.0,1560000.0,156000.0,430000.0,16200000.0,,,,,,,,,,,,,,6822000.0,16200000.0,4830000.0,1200.0,,upstream production,9378000.0,2.37467018469657,0.4211111111111111,0.5788888888888889,0.29814814814814816,5685.0,13500.0,0,0
Farmer,Tasikmalaya,46,Farmer Data,349,2100.0,3675000.0,4500000.0,483000.0,2730000.0,273000.0,730000.0,14340000.0,,,,,,,,,,,,,,12391000.0,14340000.0,8905000.0,2100.0,,upstream production,1949000.0,1.1572915826002743,0.8640864714086471,0.13591352859135286,0.6209902370990237,5900.476190476191,6828.571428571428,0,0
Farmer,Tasikmalaya,47,Farmer Data,350,770.0,1386000.0,300000.0,177100.0,1001000.0,100100.0,267000.0,4120000.0,,,,,,,,,,,,,,3231200.0,4120000.0,1953000.0,770.0,,upstream production,888800.0,1.2750680861599406,0.7842718446601942,0.21572815533980583,0.4740291262135922,4196.363636363636,5350.649350649351,0,0
Farmer,Tasikmalaya,48,Farmer Data,351,1540.0,2926000.0,3600000.0,354200.0,2002000.0,200200.0,498000.0,19800000.0,,,,,,,,,,,,,,9580400.0,19800000.0,7024000.0,1540.0,,upstream production,10219600.0,2.066719552419523,0.4838585858585859,0.5161414141414141,0.35474747474747476,6221.038961038961,12857.142857142857,0,0
Farmer,Tasikmalaya,49,Farmer Data,352,1120.0,1960000.0,337500.0,257600.0,1456000.0,145600.0,414000.0,14850000.0,,,,,,,,,,,,,,4570700.0,14850000.0,2711500.0,1120.0,,upstream production,10279300.0,3.2489553022512965,0.3077912457912458,0.6922087542087542,0.18259259259259258,4080.9821428571427,13258.92857142857,0,0
Farmer,Tasikmalaya,50,Farmer Data,353,1470.0,2572500.0,3825000.0,338100.0,1911000.0,191100.0,439999.9999999995,17550000.0,,,,,,,,,,,,,,9277700.0,17550000.0,6837499.999999999,1470.0,,upstream production,8272300.0,1.8916326244651154,0.5286438746438746,0.47135612535612537,0.38960113960113957,6311.360544217687,11938.775510204081,0,0
Farmer,Tasikmalaya,51,Farmer Data,354,700.0,1260000.0,1125000.0,161000.0,910000.0,91000.0,330000.0,9300000.0,,,,,,,,,,,,,,3877000.0,9300000.0,2715000.0,700.0,,upstream production,5423000.0,2.398761929326799,0.4168817204301075,0.5831182795698925,0.29193548387096774,5538.571428571428,13285.714285714286,0,0
